2.47ms,571.73us,15.10ms,4387.20\nTransfer/sec:,1.43MB\n")
273.04ms,717.57ms,3.27s,4387.23\nTransfer/sec:,1.43MB\n")
2.47ms,651.51us,19.04ms,4396.15\nTransfer/sec:,1.43MB\n")
126.71ms,511.57ms,3.54s,4325.85\nTransfer/sec:,1.41MB\n")
2.49ms,741.50us,24.96ms,4396.18\nTransfer/sec:,1.43MB\n")
2.49ms,683.78us,27.68ms,4464.15\nTransfer/sec:,1.46MB\n")
99.80ms,343.78ms,2.41s,4464.06\nTransfer/sec:,1.46MB\n")
2.42ms,598.81us,15.58ms,4464.07\nTransfer/sec:,1.46MB\n")
2.43ms,666.65us,19.30ms,4623.02\nTransfer/sec:,1.51MB\n")
276.08ms,723.68ms,3.34s,4623.00\nTransfer/sec:,1.51MB\n")
2.41ms,558.68us,8.51ms,4623.06\nTransfer/sec:,1.51MB\n")
18.07ms,110.78ms,1.22s,4463.21\nTransfer/sec:,1.46MB\n")
2.45ms,665.56us,18.93ms,4463.06\nTransfer/sec:,1.46MB\n")
2.46ms,605.19us,15.58ms,4463.13\nTransfer/sec:,1.46MB\n")
284.98ms,718.21ms,3.36s,4249.32\nTransfer/sec:,1.39MB\n")
2.50ms,682.44us,22.26ms,4249.27\nTransfer/sec:,1.39MB\n")
2.42ms,613.21us,17.71ms,4249.26\nTransfer/sec:,1.39MB\n")
5.29s,6.68s,32.26s,3496.34\nTransfer/sec:,1.14MB\n")
3.00ms,1.38ms,38.37ms,4200.23\nTransfer/sec:,1.37MB\n")
2.95ms,1.15ms,29.52ms,4200.24\nTransfer/sec:,1.37MB\n")
559.11ms,2.08s,16.02s,3225.42\nTransfer/sec:,1.05MB\n")
5.15s,4.90s,19.05s,4377.20\nTransfer/sec:,1.43MB\n")
2.77ms,1.15ms,37.06ms,4377.16\nTransfer/sec:,1.43MB\n")
2.69ms,1.09ms,38.91ms,4178.30\nTransfer/sec:,1.36MB\n")
1.92s,4.90s,28.15s,2524.38\nTransfer/sec:,842.98KB\n")
6.38s,7.81s,45.12s,4178.44\nTransfer/sec:,1.36MB\n")
1.18ms,461.81us,2.95ms,1384.41\nTransfer/sec:,462.30KB\n")
3.50ms,2.86ms,62.46ms,3614.63\nTransfer/sec:,1.18MB\n")
3.51ms,3.22ms,120.45ms,3614.69\nTransfer/sec:,1.18MB\n")
4.00ms,4.29ms,81.41ms,2733.29\nTransfer/sec:,0.89MB\n")
2.88s,4.15s,24.04s,2660.07\nTransfer/sec:,0.87MB\n")
8.94s,8.24s,31.06s,2733.45\nTransfer/sec:,0.89MB\n")
9.63s,8.59s,26.20s,1962.87\nTransfer/sec:,655.47KB\n")
3.19ms,1.15ms,37.12ms,1962.87\nTransfer/sec:,655.47KB\n")
3.13ms,1.16ms,34.08ms,1962.87\nTransfer/sec:,655.47KB\n")
855.15ms,2.07s,14.62s,971.39\nTransfer/sec:,324.38KB\n")
13.13s,13.79s,0.89m,718.98\nTransfer/sec:,240.09KB\n")
